PollingUnitID,State,LGA,Ward,ElectionYear,RegisteredVoters,PartyAVotes,PartyBVotes,PartyCVotes,TotalVotesCast,MergeKey,Tunout Percentage,Anomaly Flag,IncidentCount,Avg SeverityScore,Country,RiskCategory,Location
PU314,Kano,Fagge,Ward Y,2019,690,345,320,20,685,Fagge-Kano-2019,99.27536232,Normal,12,3.833333333,Nigeria,Medium Score,"Fagge,Kano,Nigeria"
PU319,Rivers,Obio/Akpor,Ward AF,2019,910,455,430,20,905,Obio/Akpor-Rivers-2019,99.45054945,Normal,12,3.916666667,Nigeria,Medium Score,"Obio/Akpor,Rivers,Nigeria"
PU321,Lagos,Eti-Osa,Ward AB,2019,640,320,290,20,635,Eti-Osa-Lagos-2019,99.21875,Normal,12,2.416666667,Nigeria,Medium Score,"Eti-Osa,Lagos,Nigeria"
PU322,Kano,Fagge,Ward Z,2019,700,350,325,20,695,Fagge-Kano-2019,99.28571429,Normal,12,3.833333333,Nigeria,Medium Score,"Fagge,Kano,Nigeria"
PU327,Rivers,Obio/Akpor,Ward AG,2019,920,460,435,20,915,Obio/Akpor-Rivers-2019,99.45652174,Normal,12,3.916666667,Nigeria,Medium Score,"Obio/Akpor,Rivers,Nigeria"
PU329,Lagos,Eti-Osa,Ward AC,2019,650,325,295,20,645,Eti-Osa-Lagos-2019,99.23076923,Normal,12,2.416666667,Nigeria,Medium Score,"Eti-Osa,Lagos,Nigeria"
PU330,Kano,Fagge,Ward AA,2019,710,355,330,20,705,Fagge-Kano-2019,99.29577465,Normal,12,3.833333333,Nigeria,Medium Score,"Fagge,Kano,Nigeria"
PU335,Rivers,Obio/Akpor,Ward AH,2019,930,465,440,20,925,Obio/Akpor-Rivers-2019,99.46236559,Normal,12,3.916666667,Nigeria,Medium Score,"Obio/Akpor,Rivers,Nigeria"
PU337,Lagos,Eti-Osa,Ward AD,2019,660,330,300,20,655,Eti-Osa-Lagos-2019,99.24242424,Normal,12,2.416666667,Nigeria,Medium Score,"Eti-Osa,Lagos,Nigeria"
PU338,Kano,Fagge,Ward AB,2019,720,360,335,20,715,Fagge-Kano-2019,99.30555556,Normal,12,3.833333333,Nigeria,Medium Score,"Fagge,Kano,Nigeria"
PU343,Rivers,Obio/Akpor,Ward AI,2019,940,470,445,20,935,Obio/Akpor-Rivers-2019,99.46808511,Normal,12,3.916666667,Nigeria,Medium Score,"Obio/Akpor,Rivers,Nigeria"
PU345,Lagos,Eti-Osa,Ward AE,2019,670,335,305,20,665,Eti-Osa-Lagos-2019,99.25373134,Normal,12,2.416666667,Nigeria,Medium Score,"Eti-Osa,Lagos,Nigeria"
PU346,Kano,Fagge,Ward AC,2019,730,365,340,20,725,Fagge-Kano-2019,99.31506849,Normal,12,3.833333333,Nigeria,Medium Score,"Fagge,Kano,Nigeria"
PU351,Rivers,Obio/Akpor,Ward AJ,2019,950,475,450,20,945,Obio/Akpor-Rivers-2019,99.47368421,Normal,12,3.916666667,Nigeria,Medium Score,"Obio/Akpor,Rivers,Nigeria"
PU353,Lagos,Eti-Osa,Ward AF,2019,680,340,310,20,675,Eti-Osa-Lagos-2019,99.26470588,Normal,12,2.416666667,Nigeria,Medium Score,"Eti-Osa,Lagos,Nigeria"
PU354,Kano,Fagge,Ward AD,2019,740,370,345,20,735,Fagge-Kano-2019,99.32432432,Normal,12,3.833333333,Nigeria,Medium Score,"Fagge,Kano,Nigeria"
PU359,Rivers,Obio/Akpor,Ward AK,2019,960,480,455,20,955,Obio/Akpor-Rivers-2019,99.47916667,Normal,12,3.916666667,Nigeria,Medium Score,"Obio/Akpor,Rivers,Nigeria"
PU361,Lagos,Eti-Osa,Ward AG,2019,690,345,315,20,685,Eti-Osa-Lagos-2019,99.27536232,Normal,12,2.416666667,Nigeria,Medium Score,"Eti-Osa,Lagos,Nigeria"
PU362,Kano,Fagge,Ward AE,2019,750,375,350,20,745,Fagge-Kano-2019,99.33333333,Normal,12,3.833333333,Nigeria,Medium Score,"Fagge,Kano,Nigeria"
PU367,Rivers,Obio/Akpor,Ward AL,2019,970,485,460,20,965,Obio/Akpor-Rivers-2019,99.48453608,Normal,12,3.916666667,Nigeria,Medium Score,"Obio/Akpor,Rivers,Nigeria"
PU369,Lagos,Eti-Osa,Ward AH,2019,700,350,320,20,695,Eti-Osa-Lagos-2019,99.28571429,Normal,12,2.416666667,Nigeria,Medium Score,"Eti-Osa,Lagos,Nigeria"
PU370,Kano,Fagge,Ward AF,2019,760,380,355,20,755,Fagge-Kano-2019,99.34210526,Normal,12,3.833333333,Nigeria,Medium Score,"Fagge,Kano,Nigeria"
PU375,Rivers,Obio/Akpor,Ward AM,2019,980,490,465,20,975,Obio/Akpor-Rivers-2019,99.48979592,Normal,12,3.916666667,Nigeria,Medium Score,"Obio/Akpor,Rivers,Nigeria"
PU377,Lagos,Eti-Osa,Ward AI,2019,710,355,325,20,705,Eti-Osa-Lagos-2019,99.29577465,Normal,12,2.416666667,Nigeria,Medium Score,"Eti-Osa,Lagos,Nigeria"
PU378,Kano,Fagge,Ward AG,2019,770,385,360,20,765,Fagge-Kano-2019,99.35064935,Normal,12,3.833333333,Nigeria,Medium Score,"Fagge,Kano,Nigeria"
PU383,Rivers,Obio/Akpor,Ward AN,2019,990,495,470,20,985,Obio/Akpor-Rivers-2019,99.49494949,Normal,12,3.916666667,Nigeria,Medium Score,"Obio/Akpor,Rivers,Nigeria"
PU385,Lagos,Eti-Osa,Ward AJ,2019,720,360,330,20,715,Eti-Osa-Lagos-2019,99.30555556,Normal,12,2.416666667,Nigeria,Medium Score,"Eti-Osa,Lagos,Nigeria"
PU386,Kano,Fagge,Ward AH,2019,780,390,365,20,775,Fagge-Kano-2019,99.35897436,Normal,12,3.833333333,Nigeria,Medium Score,"Fagge,Kano,Nigeria"
PU391,Rivers,Obio/Akpor,Ward AO,2019,1000,500,475,20,995,Obio/Akpor-Rivers-2019,99.5,Normal,12,3.916666667,Nigeria,Medium Score,"Obio/Akpor,Rivers,Nigeria"
PU393,Lagos,Eti-Osa,Ward AK,2019,730,365,335,20,725,Eti-Osa-Lagos-2019,99.31506849,Normal,12,2.416666667,Nigeria,Medium Score,"Eti-Osa,Lagos,Nigeria"
PU394,Kano,Fagge,Ward AI,2019,790,395,370,20,785,Fagge-Kano-2019,99.36708861,Normal,12,3.833333333,Nigeria,Medium Score,"Fagge,Kano,Nigeria"
PU399,Rivers,Obio/Akpor,Ward AP,2019,1010,505,480,20,1005,Obio/Akpor-Rivers-2019,99.5049505,Normal,12,3.916666667,Nigeria,Medium Score,"Obio/Akpor,Rivers,Nigeria"
PU408,Abuja,Bwari,Ward AK,2019,980,485,460,20,965,Bwari-Abuja-2019,98.46938776,Normal,12,3,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU416,Abuja,Bwari,Ward AL,2019,990,490,465,20,975,Bwari-Abuja-2019,98.48484848,Normal,12,3,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU424,Abuja,Bwari,Ward AM,2019,1000,495,470,20,985,Bwari-Abuja-2019,98.5,Normal,12,3,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU432,Abuja,Bwari,Ward AN,2019,1010,500,475,20,995,Bwari-Abuja-2019,98.51485149,Normal,12,3,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU440,Abuja,Bwari,Ward AO,2019,1020,505,480,20,1005,Bwari-Abuja-2019,98.52941176,Normal,12,3,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU448,Abuja,Bwari,Ward AP,2019,1030,510,485,20,1015,Bwari-Abuja-2019,98.54368932,Normal,12,3,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU456,Abuja,Bwari,Ward AQ,2019,1040,515,490,20,1025,Bwari-Abuja-2019,98.55769231,Normal,12,3,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU464,Abuja,Bwari,Ward AR,2019,1050,520,495,20,1035,Bwari-Abuja-2019,98.57142857,Normal,12,3,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU472,Abuja,Bwari,Ward AS,2019,1060,525,500,20,1045,Bwari-Abuja-2019,98.58490566,Normal,12,3,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU480,Abuja,Bwari,Ward AT,2019,1070,530,505,20,1055,Bwari-Abuja-2019,98.59813084,Normal,12,3,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU488,Abuja,Bwari,Ward AU,2019,1080,535,510,20,1065,Bwari-Abuja-2019,98.61111111,Normal,12,3,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU496,Abuja,Bwari,Ward AV,2019,1090,540,515,20,1075,Bwari-Abuja-2019,98.62385321,Normal,12,3,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU508,Abuja,Bwari,Ward AW,2023,1100,545,520,20,1085,Bwari-Abuja-2023,98.63636364,Normal,12,4,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU516,Abuja,Bwari,Ward AX,2023,1110,550,525,20,1095,Bwari-Abuja-2023,98.64864865,Normal,12,4,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU524,Abuja,Bwari,Ward AY,2023,1120,555,530,20,1105,Bwari-Abuja-2023,98.66071429,Normal,12,4,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU532,Abuja,Bwari,Ward AZ,2023,1130,560,535,20,1115,Bwari-Abuja-2023,98.67256637,Normal,12,4,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU540,Abuja,Bwari,Ward BA,2023,1140,565,540,20,1125,Bwari-Abuja-2023,98.68421053,Normal,12,4,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU548,Abuja,Bwari,Ward BB,2023,1150,570,545,20,1135,Bwari-Abuja-2023,98.69565217,Normal,12,4,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU556,Abuja,Bwari,Ward BC,2023,1160,575,550,20,1145,Bwari-Abuja-2023,98.70689655,Normal,12,4,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU564,Abuja,Bwari,Ward BD,2023,1170,580,555,20,1155,Bwari-Abuja-2023,98.71794872,Normal,12,4,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU572,Abuja,Bwari,Ward BE,2023,1180,585,560,20,1165,Bwari-Abuja-2023,98.72881356,Normal,12,4,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU580,Abuja,Bwari,Ward BF,2023,1190,590,565,20,1175,Bwari-Abuja-2023,98.7394958,Normal,12,4,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU588,Abuja,Bwari,Ward BG,2023,1200,595,570,20,1185,Bwari-Abuja-2023,98.75,Normal,12,4,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU596,Abuja,Bwari,Ward BH,2023,1210,600,575,20,1195,Bwari-Abuja-2023,98.76033058,Normal,12,4,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU608,Abuja,Bwari,Ward BI,2019,980,485,460,20,965,Bwari-Abuja-2019,98.46938776,Normal,12,3,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU616,Abuja,Bwari,Ward BJ,2019,990,490,465,20,975,Bwari-Abuja-2019,98.48484848,Normal,12,3,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU624,Abuja,Bwari,Ward BK,2019,1000,495,470,20,985,Bwari-Abuja-2019,98.5,Normal,12,3,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU632,Abuja,Bwari,Ward BL,2019,1010,500,475,20,995,Bwari-Abuja-2019,98.51485149,Normal,12,3,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU640,Abuja,Bwari,Ward BM,2019,1020,505,480,20,1005,Bwari-Abuja-2019,98.52941176,Normal,12,3,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU648,Abuja,Bwari,Ward BN,2019,1030,510,485,20,1015,Bwari-Abuja-2019,98.54368932,Normal,12,3,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU656,Abuja,Bwari,Ward BO,2019,1040,515,490,20,1025,Bwari-Abuja-2019,98.55769231,Normal,12,3,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU664,Abuja,Bwari,Ward BP,2019,1050,520,495,20,1035,Bwari-Abuja-2019,98.57142857,Normal,12,3,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU672,Abuja,Bwari,Ward BQ,2019,1060,525,500,20,1045,Bwari-Abuja-2019,98.58490566,Normal,12,3,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU680,Abuja,Bwari,Ward BR,2019,1070,530,505,20,1055,Bwari-Abuja-2019,98.59813084,Normal,12,3,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU688,Abuja,Bwari,Ward BS,2019,1080,535,510,20,1065,Bwari-Abuja-2019,98.61111111,Normal,12,3,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU696,Abuja,Bwari,Ward BT,2019,1090,540,515,20,1075,Bwari-Abuja-2019,98.62385321,Normal,12,3,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU708,Abuja,Bwari,Ward BU,2023,1100,545,520,20,1085,Bwari-Abuja-2023,98.63636364,Normal,12,4,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU716,Abuja,Bwari,Ward BV,2023,1110,550,525,20,1095,Bwari-Abuja-2023,98.64864865,Normal,12,4,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU724,Abuja,Bwari,Ward BW,2023,1120,555,530,20,1105,Bwari-Abuja-2023,98.66071429,Normal,12,4,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU732,Abuja,Bwari,Ward BX,2023,1130,560,535,20,1115,Bwari-Abuja-2023,98.67256637,Normal,12,4,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU740,Abuja,Bwari,Ward BY,2023,1140,565,540,20,1125,Bwari-Abuja-2023,98.68421053,Normal,12,4,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU748,Abuja,Bwari,Ward BZ,2023,1150,570,545,20,1135,Bwari-Abuja-2023,98.69565217,Normal,12,4,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU756,Abuja,Bwari,Ward CA,2023,1160,575,550,20,1145,Bwari-Abuja-2023,98.70689655,Normal,12,4,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU764,Abuja,Bwari,Ward CB,2023,1170,580,555,20,1155,Bwari-Abuja-2023,98.71794872,Normal,12,4,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU772,Abuja,Bwari,Ward CC,2023,1180,585,560,20,1165,Bwari-Abuja-2023,98.72881356,Normal,12,4,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU780,Abuja,Bwari,Ward CD,2023,1190,590,565,20,1175,Bwari-Abuja-2023,98.7394958,Normal,12,4,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU788,Abuja,Bwari,Ward CE,2023,1200,595,570,20,1185,Bwari-Abuja-2023,98.75,Normal,12,4,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU796,Abuja,Bwari,Ward CF,2023,1210,600,575,20,1195,Bwari-Abuja-2023,98.76033058,Normal,12,4,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU808,Abuja,Bwari,Ward CG,2019,980,485,460,20,965,Bwari-Abuja-2019,98.46938776,Normal,12,3,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU816,Abuja,Bwari,Ward CH,2019,990,490,465,20,975,Bwari-Abuja-2019,98.48484848,Normal,12,3,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU824,Abuja,Bwari,Ward CI,2019,1000,495,470,20,985,Bwari-Abuja-2019,98.5,Normal,12,3,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU832,Abuja,Bwari,Ward CJ,2019,1010,500,475,20,995,Bwari-Abuja-2019,98.51485149,Normal,12,3,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU840,Abuja,Bwari,Ward CK,2019,1020,505,480,20,1005,Bwari-Abuja-2019,98.52941176,Normal,12,3,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU848,Abuja,Bwari,Ward CL,2019,1030,510,485,20,1015,Bwari-Abuja-2019,98.54368932,Normal,12,3,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU856,Abuja,Bwari,Ward CM,2019,1040,515,490,20,1025,Bwari-Abuja-2019,98.55769231,Normal,12,3,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU864,Abuja,Bwari,Ward CN,2019,1050,520,495,20,1035,Bwari-Abuja-2019,98.57142857,Normal,12,3,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU872,Abuja,Bwari,Ward CO,2019,1060,525,500,20,1045,Bwari-Abuja-2019,98.58490566,Normal,12,3,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU880,Abuja,Bwari,Ward CP,2019,1070,530,505,20,1055,Bwari-Abuja-2019,98.59813084,Normal,12,3,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU888,Abuja,Bwari,Ward CQ,2019,1080,535,510,20,1065,Bwari-Abuja-2019,98.61111111,Normal,12,3,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU896,Abuja,Bwari,Ward CR,2019,1090,540,515,20,1075,Bwari-Abuja-2019,98.62385321,Normal,12,3,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU908,Abuja,Bwari,Ward CS,2023,1100,545,520,20,1085,Bwari-Abuja-2023,98.63636364,Normal,12,4,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU916,Abuja,Bwari,Ward CT,2023,1110,550,525,20,1095,Bwari-Abuja-2023,98.64864865,Normal,12,4,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU924,Abuja,Bwari,Ward CU,2023,1120,555,530,20,1105,Bwari-Abuja-2023,98.66071429,Normal,12,4,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU932,Abuja,Bwari,Ward CV,2023,1130,560,535,20,1115,Bwari-Abuja-2023,98.67256637,Normal,12,4,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU940,Abuja,Bwari,Ward CW,2023,1140,565,540,20,1125,Bwari-Abuja-2023,98.68421053,Normal,12,4,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU948,Abuja,Bwari,Ward CX,2023,1150,570,545,20,1135,Bwari-Abuja-2023,98.69565217,Normal,12,4,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU956,Abuja,Bwari,Ward CY,2023,1160,575,550,20,1145,Bwari-Abuja-2023,98.70689655,Normal,12,4,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU964,Abuja,Bwari,Ward CZ,2023,1170,580,555,20,1155,Bwari-Abuja-2023,98.71794872,Normal,12,4,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU972,Abuja,Bwari,Ward DA,2023,1180,585,560,20,1165,Bwari-Abuja-2023,98.72881356,Normal,12,4,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU980,Abuja,Bwari,Ward DB,2023,1190,590,565,20,1175,Bwari-Abuja-2023,98.7394958,Normal,12,4,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU988,Abuja,Bwari,Ward DC,2023,1200,595,570,20,1185,Bwari-Abuja-2023,98.75,Normal,12,4,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU996,Abuja,Bwari,Ward DD,2023,1210,600,575,20,1195,Bwari-Abuja-2023,98.76033058,Normal,12,4,Nigeria,Medium Score,"Bwari,Abuja,Nigeria"
PU017,Kano,Fagge,Ward A,2019,640,300,310,25,635,Fagge-Kano-2019,99.21875,Normal,12,3.833333333,Nigeria,Medium Score,"Fagge,Kano,Nigeria"
PU025,Lagos,Eti-Osa,Ward D,2019,620,310,280,25,615,Eti-Osa-Lagos-2019,99.19354839,Normal,12,2.416666667,Nigeria,Medium Score,"Eti-Osa,Lagos,Nigeria"
PU034,Kano,Fagge,Ward C,2019,630,310,290,25,625,Fagge-Kano-2019,99.20634921,Normal,12,3.833333333,Nigeria,Medium Score,"Fagge,Kano,Nigeria"
PU046,Kano,Nassarawa,Ward F,2019,800,400,370,25,795,Nassarawa-Kano-2019,99.375,Normal,14,3.785714286,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU047,Rivers,Obio/Akpor,Ward J,2019,870,435,410,25,865,Obio/Akpor-Rivers-2019,99.42528736,Normal,12,3.916666667,Nigeria,Medium Score,"Obio/Akpor,Rivers,Nigeria"
PU050,Kano,Fagge,Ward E,2019,670,335,310,25,665,Fagge-Kano-2019,99.25373134,Normal,12,3.833333333,Nigeria,Medium Score,"Fagge,Kano,Nigeria"
PU055,Rivers,Obio/Akpor,Ward K,2019,880,440,415,25,875,Obio/Akpor-Rivers-2019,99.43181818,Normal,12,3.916666667,Nigeria,Medium Score,"Obio/Akpor,Rivers,Nigeria"
PU057,Lagos,Eti-Osa,Ward H,2019,600,300,275,25,595,Eti-Osa-Lagos-2019,99.16666667,Normal,12,2.416666667,Nigeria,Medium Score,"Eti-Osa,Lagos,Nigeria"
PU058,Kano,Fagge,Ward F,2019,680,340,315,25,675,Fagge-Kano-2019,99.26470588,Normal,12,3.833333333,Nigeria,Medium Score,"Fagge,Kano,Nigeria"
PU063,Rivers,Obio/Akpor,Ward L,2019,890,445,420,25,885,Obio/Akpor-Rivers-2019,99.43820225,Normal,12,3.916666667,Nigeria,Medium Score,"Obio/Akpor,Rivers,Nigeria"
PU065,Lagos,Eti-Osa,Ward I,2019,580,290,265,25,575,Eti-Osa-Lagos-2019,99.13793103,Normal,12,2.416666667,Nigeria,Medium Score,"Eti-Osa,Lagos,Nigeria"
PU066,Kano,Fagge,Ward G,2019,690,345,320,25,685,Fagge-Kano-2019,99.27536232,Normal,12,3.833333333,Nigeria,Medium Score,"Fagge,Kano,Nigeria"
PU071,Rivers,Obio/Akpor,Ward M,2019,900,450,425,25,895,Obio/Akpor-Rivers-2019,99.44444444,Normal,12,3.916666667,Nigeria,Medium Score,"Obio/Akpor,Rivers,Nigeria"
PU073,Lagos,Eti-Osa,Ward J,2019,610,305,280,25,605,Eti-Osa-Lagos-2019,99.18032787,Normal,12,2.416666667,Nigeria,Medium Score,"Eti-Osa,Lagos,Nigeria"
PU074,Kano,Fagge,Ward H,2019,700,350,325,25,695,Fagge-Kano-2019,99.28571429,Normal,12,3.833333333,Nigeria,Medium Score,"Fagge,Kano,Nigeria"
PU079,Rivers,Obio/Akpor,Ward N,2019,910,455,430,25,905,Obio/Akpor-Rivers-2019,99.45054945,Normal,12,3.916666667,Nigeria,Medium Score,"Obio/Akpor,Rivers,Nigeria"
PU081,Lagos,Eti-Osa,Ward K,2019,620,310,285,25,615,Eti-Osa-Lagos-2019,99.19354839,Normal,12,2.416666667,Nigeria,Medium Score,"Eti-Osa,Lagos,Nigeria"
PU082,Kano,Fagge,Ward I,2019,710,355,330,25,705,Fagge-Kano-2019,99.29577465,Normal,12,3.833333333,Nigeria,Medium Score,"Fagge,Kano,Nigeria"
PU087,Rivers,Obio/Akpor,Ward O,2019,920,460,435,25,915,Obio/Akpor-Rivers-2019,99.45652174,Normal,12,3.916666667,Nigeria,Medium Score,"Obio/Akpor,Rivers,Nigeria"
PU089,Lagos,Eti-Osa,Ward L,2019,630,315,290,25,625,Eti-Osa-Lagos-2019,99.20634921,Normal,12,2.416666667,Nigeria,Medium Score,"Eti-Osa,Lagos,Nigeria"
PU090,Kano,Fagge,Ward J,2019,720,360,335,25,715,Fagge-Kano-2019,99.30555556,Normal,12,3.833333333,Nigeria,Medium Score,"Fagge,Kano,Nigeria"
PU095,Rivers,Obio/Akpor,Ward P,2019,930,465,440,25,925,Obio/Akpor-Rivers-2019,99.46236559,Normal,12,3.916666667,Nigeria,Medium Score,"Obio/Akpor,Rivers,Nigeria"
PU097,Lagos,Eti-Osa,Ward M,2019,640,320,295,25,635,Eti-Osa-Lagos-2019,99.21875,Normal,12,2.416666667,Nigeria,Medium Score,"Eti-Osa,Lagos,Nigeria"
PU098,Kano,Fagge,Ward K,2019,730,365,340,25,725,Fagge-Kano-2019,99.31506849,Normal,12,3.833333333,Nigeria,Medium Score,"Fagge,Kano,Nigeria"
PU302,Kano,Nassarawa,Ward Z,2019,810,400,370,25,805,Nassarawa-Kano-2019,99.38271605,Normal,14,3.785714286,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU310,Kano,Nassarawa,Ward AA,2019,830,415,385,25,825,Nassarawa-Kano-2019,99.39759036,Normal,14,3.785714286,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU318,Kano,Nassarawa,Ward AB,2019,840,420,390,25,835,Nassarawa-Kano-2019,99.4047619,Normal,14,3.785714286,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU326,Kano,Nassarawa,Ward AC,2019,850,425,395,25,845,Nassarawa-Kano-2019,99.41176471,Normal,14,3.785714286,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU334,Kano,Nassarawa,Ward AD,2019,860,430,400,25,855,Nassarawa-Kano-2019,99.41860465,Normal,14,3.785714286,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU342,Kano,Nassarawa,Ward AE,2019,870,435,405,25,865,Nassarawa-Kano-2019,99.42528736,Normal,14,3.785714286,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU350,Kano,Nassarawa,Ward AF,2019,880,440,410,25,875,Nassarawa-Kano-2019,99.43181818,Normal,14,3.785714286,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU358,Kano,Nassarawa,Ward AG,2019,890,445,415,25,885,Nassarawa-Kano-2019,99.43820225,Normal,14,3.785714286,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU366,Kano,Nassarawa,Ward AH,2019,900,450,420,25,895,Nassarawa-Kano-2019,99.44444444,Normal,14,3.785714286,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU374,Kano,Nassarawa,Ward AI,2019,910,455,425,25,905,Nassarawa-Kano-2019,99.45054945,Normal,14,3.785714286,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU382,Kano,Nassarawa,Ward AJ,2019,920,460,430,25,915,Nassarawa-Kano-2019,99.45652174,Normal,14,3.785714286,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU390,Kano,Nassarawa,Ward AK,2019,930,465,435,25,925,Nassarawa-Kano-2019,99.46236559,Normal,14,3.785714286,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU398,Kano,Nassarawa,Ward AL,2019,940,470,440,25,935,Nassarawa-Kano-2019,99.46808511,Normal,14,3.785714286,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU404,Abuja,AMAC,Ward AL,2019,1150,560,530,25,1115,AMAC-Abuja-2019,96.95652174,Normal,12,2,Nigeria,Low Risk,"AMAC,Abuja,Nigeria"
PU412,Abuja,AMAC,Ward AM,2019,1160,565,535,25,1125,AMAC-Abuja-2019,96.98275862,Normal,12,2,Nigeria,Low Risk,"AMAC,Abuja,Nigeria"
PU420,Abuja,AMAC,Ward AN,2019,1170,570,540,25,1135,AMAC-Abuja-2019,97.00854701,Normal,12,2,Nigeria,Low Risk,"AMAC,Abuja,Nigeria"
PU428,Abuja,AMAC,Ward AO,2019,1180,575,545,25,1145,AMAC-Abuja-2019,97.03389831,Normal,12,2,Nigeria,Low Risk,"AMAC,Abuja,Nigeria"
PU436,Abuja,AMAC,Ward AP,2019,1190,580,550,25,1155,AMAC-Abuja-2019,97.05882353,Normal,12,2,Nigeria,Low Risk,"AMAC,Abuja,Nigeria"
